,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,contagiousness,capacity_pct,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious,argmax_acft_attendance,max_acft_attendance,argmax_acft_contagious,max_acft_contagious
35,79360864,sett24_4,35,11,3500,1750,0.45,0.3,10,2,0.7,0.2,700,0.22,0.5,563.5,583.3333333333334,149.83333333333334,59.362586421639904,260.87459737497545,106.46974009339722,5,0.1685979142526071,2,-0.06666666666666665
36,46424981,sett24_4,36,9,2000,1000,0.45,0.85,8,10,0.6,0.85,400,0.32,0.5,252.2,320.0,31.8,11.54816002660164,160.0,16.678129391511508,2,0.05656868626274755,2,-0.10000000000000002
37,14731353,sett24_4,37,8,500,500,0.25,0.4,4,9,0.85,0.55,100,0.38,1.0,20.25,57.0,3.5,11.233320969330485,58.966091951222275,4.5,3,-0.34014363546310056,2,-0.3607995398331896
38,29663721,sett24_4,38,8,500,250,0.05,0.95,7,5,0.8,0.65,100,0.2,0.5,0.0,75.0,0.0,0.0,43.30127018922193,0.0,0,0.0,2,-0.1666666666666666
39,35243016,sett24_4,39,4,3000,3000,0.15,0.35,3,8,0.4,0.15,600,0.1,1.0,52.333333333333336,400.0,1.6666666666666667,25.302612952464457,282.842712474619,2.357022603955158,2,-0.47911604766863364,2,-0.3333333333333333
40,1501559,sett24_4,40,4,3000,3000,0.85,0.35,2,10,0.7,0.1,600,0.14,1.0,2679.6666666666665,200.0,188.33333333333334,56.01388716698347,282.842712474619,266.34355424693285,2,-0.4980050522935996,2,-0.3333333333333333
41,81051023,sett24_4,41,12,500,250,0.9,0.05,5,5,0.55,0.35,100,0.38,0.5,250.0,79.0,65.33333333333333,0.0,143.61522667646815,115.09947388623846,0,0.0,2,-0.08612386062447477
42,28948739,sett24_4,42,9,3500,3500,0.85,0.8,8,6,0.95,0.45,700,0.16,1.0,2991.6,560.0,486.4,18.639742487491613,280.0,243.24522605798455,3,0.0547547778033604,2,-0.09999999999999996
43,90336442,sett24_4,43,5,3500,1750,0.2,0.05,4,6,0.3,0.25,700,0.38,0.5,68.33333333333333,466.6666666666667,20.0,3.2998316455372216,329.98316455372213,14.165686240583852,2,-0.333333333333333,2,-0.3333333333333334
44,75750304,sett24_4,44,4,3500,1750,0.1,0.45,1,9,0.25,0.95,700,0.04,0.5,5.333333333333333,0.0,0.0,2.6246692913372702,0.0,0.0,2,-0.4139784946236558,0,0.0
45,17959164,sett24_4,45,4,2500,1250,0.2,0.6,1,5,0.7,0.55,500,0.38,0.5,98.33333333333333,0.0,0.0,60.45567706087567,0.0,0.0,2,-0.49026164852759363,0,0.0
46,86531021,sett24_4,46,7,500,500,0.65,0.8,6,2,0.3,0.4,100,0.32,1.0,323.75,75.0,57.75,20.78911975048487,43.30127018922193,33.349475258240574,3,-0.31247288503253795,2,-0.1666666666666666
47,49909798,sett24_4,47,4,4000,4000,0.55,0.45,2,5,0.55,0.95,800,0.08,1.0,1752.6666666666667,266.6666666666667,129.33333333333334,108.49987199173198,377.12361663282536,182.90495406692025,2,-0.35456976561271053,2,-0.3333333333333335
48,96853293,sett24_4,48,6,2500,1250,0.35,0.95,5,5,0.75,0.1,500,0.38,0.5,248.0,333.3333333333333,32.0,26.280537792569366,235.70226039551585,45.254833995939045,2,-0.06563706563706563,2,-0.3333333333333333
49,64909713,sett24_4,49,7,500,250,0.45,0.85,6,10,0.2,0.8,100,0.32,0.5,114.0,75.0,16.5,11.640446726822816,43.30127018922193,9.86154146165801,3,-0.18450184501845018,2,-0.1666666666666666
50,44762820,sett24_4,50,4,500,250,0.1,0.85,2,0,0.7,0.8,100,0.5,0.5,2.6666666666666665,33.333333333333336,0.3333333333333333,3.7712361663282534,47.14045207910317,0.4714045207910317,2,-0.3333333333333333,2,-0.3333333333333335
51,97129879,sett24_4,51,16,500,500,0.6,0.05,10,9,0.1,0.45,100,0.16,1.0,320.625,232.75,155.0,8.557708513381371,182.9116931746027,124.49899597988733,2,0.5649135907830168,2,0.2992465071444984
52,25354390,sett24_4,52,4,500,250,0.45,0.3,2,0,0.3,0.9,100,0.3,0.5,53.666666666666664,33.333333333333336,2.3333333333333335,22.425184255405547,47.14045207910317,3.2998316455372216,2,-0.4539696567977612,2,-0.3333333333333335
53,35314652,sett24_4,53,4,2500,2500,0.85,0.75,2,0,0.6,0.75,500,0.46,1.0,2111.6666666666665,166.66666666666666,140.0,5.90668171555645,235.70226039551585,197.9898987322333,2,0.1634819532908584,2,-0.3333333333333332
54,47632249,sett24_4,54,4,4000,4000,0.05,0.7,2,10,0.15,0.7,800,0.1,1.0,8.0,266.6666666666667,1.0,4.320493798938574,377.12361663282536,1.4142135623730951,2,-0.4285714285714286,2,-0.3333333333333335
55,337854,sett24_4,55,11,4000,4000,0.45,0.75,10,0,0.35,0.4,800,0.34,1.0,1592.3333333333333,666.6666666666666,257.8333333333333,14.89593531433622,298.14239699997194,115.37390904744836,2,-0.14388249040226883,2,-0.06666666666666662
56,2925417,sett24_4,56,7,1000,500,0.15,0.95,6,8,0.9,0.1,200,0.02,0.5,17.5,150.0,1.5,8.381527307120106,86.60254037844386,2.0615528128088303,2,0.01245551601423484,2,-0.1666666666666666
57,72617520,sett24_4,57,6,2500,2500,0.7,0.75,5,2,0.9,0.25,500,0.22,1.0,1755.6666666666667,333.3333333333333,238.33333333333334,26.911377189252544,235.70226039551585,168.58693767773218,2,0.0855068016774049,2,-0.3333333333333333
58,28434037,sett24_4,58,5,4000,2000,0.75,0.65,4,10,0.6,0.75,800,0.22,0.5,1793.0,533.3333333333334,238.66666666666666,133.18658591114448,377.12361663282536,169.001643647497,2,-0.3674082982561636,2,-0.3333333333333333
59,64254855,sett24_4,59,6,3000,1500,0.75,0.9,5,2,0.15,0.15,600,0.02,0.5,1494.6666666666667,400.0,362.6666666666667,7.542472332656507,282.842712474619,256.86485854541405,2,-0.33333333333333093,2,-0.3333333333333333
60,68837661,sett24_4,60,17,1500,750,0.7,0.1,7,8,0.1,0.8,300,0.28,0.5,616.7777777777778,115.44444444444444,55.333333333333336,120.6185703205474,140.88853838021592,74.15449338299662,2,0.7639887370517959,2,0.16481204593339316
61,84363607,sett24_4,61,4,2000,1000,0.55,0.8,1,1,0.1,0.25,400,0.14,0.5,344.0,0.0,0.0,251.06307308456707,0.0,0.0,2,-0.49788469470856384,0,0.0
62,32247331,sett24_4,62,19,2500,2500,0.7,0.3,5,10,0.25,0.65,500,0.38,1.0,1796.2,35.8,26.8,19.533560863293715,40.7818587119322,31.173065296823154,3,0.1784463780270465,2,0.22450756391447604
63,95956645,sett24_4,63,4,3000,1500,0.1,0.4,3,3,0.6,0.35,600,0.4,0.5,25.666666666666668,400.0,5.666666666666667,23.041026211713937,282.842712474619,6.018490028422596,2,-0.3992604995116507,2,-0.3333333333333333
64,75060454,sett24_4,64,4,2500,1250,0.4,0.4,3,3,0.15,0.45,500,0.18,0.5,204.33333333333334,333.3333333333333,18.666666666666668,135.55154821034773,235.70226039551585,18.571184369578827,2,-0.4998709947914148,2,-0.3333333333333333
65,80740071,sett24_4,65,4,1000,1000,0.1,0.25,2,5,0.25,0.8,200,0.34,1.0,7.0,78.66666666666667,1.6666666666666667,3.559026084010437,98.79721093679157,1.699673171197595,2,-0.39473684210526316,2,-0.3743132076617188
66,20726721,sett24_4,66,4,3000,3000,0.05,0.75,2,8,0.7,0.4,600,0.06,1.0,5.0,200.0,0.6666666666666666,6.377042156569663,282.842712474619,0.9428090415820634,2,-0.36885245901639346,2,-0.3333333333333333
67,85566888,sett24_4,67,4,3500,1750,0.95,0.6,3,6,0.45,0.65,700,0.4,0.5,1750.0,466.6666666666667,402.6666666666667,0.0,329.98316455372213,284.8968624295856,0,0.0,2,-0.3333333333333334
68,74032262,sett24_4,68,4,2000,1000,0.45,0.45,1,9,0.1,0.3,400,0.06,0.5,208.33333333333334,0.0,0.0,148.21680816365674,0.0,0.0,2,-0.499796001631987,0,0.0
69,29961121,sett24_4,69,8,500,500,0.8,0.35,4,9,0.85,0.8,100,0.14,1.0,393.5,138.25,109.5,4.031128874149275,155.084452799112,123.51012104277123,3,-0.15,2,-0.2829603008167476
70,45736051,sett24_4,70,5,1000,1000,0.4,0.45,4,2,0.5,0.5,200,0.46,1.0,198.0,133.33333333333334,28.333333333333332,6.97614984548545,94.28090415820634,20.138409955990955,2,-0.4931506849315069,2,-0.3333333333333333
71,69745237,sett24_4,71,15,500,500,0.25,0.15,10,1,0.85,0.55,100,0.34,1.0,5.875,150.75,4.875,6.213644260818284,116.66699404715972,6.0711922222904455,2,0.2524281667341157,2,0.31744681534950564
72,84532272,sett24_4,72,4,1000,1000,0.7,0.7,3,5,0.65,0.25,200,0.42,1.0,706.3333333333334,133.33333333333334,106.66666666666667,35.798820588890294,94.28090415820634,75.58365490560038,2,-0.21099936419860146,2,-0.3333333333333333
73,93420460,sett24_4,73,6,1500,750,0.15,0.75,5,1,0.9,0.4,300,0.24,0.5,34.333333333333336,200.0,4.333333333333333,19.136933459209764,141.4213562373095,4.189935029992179,2,-0.4207119741100324,2,-0.3333333333333333
74,87884950,sett24_4,74,6,500,250,0.05,0.15,5,1,0.9,0.75,100,0.22,0.5,0.0,66.66666666666667,0.0,0.0,47.14045207910317,0.0,0,0.0,2,-0.3333333333333333
75,26377856,sett24_4,75,7,3000,3000,0.9,0.6,6,0,0.8,0.6,600,0.22,1.0,2685.5,450.0,409.5,5.937171043518958,259.8076211353316,236.54333641005405,2,0.20921985815602837,2,-0.16666666666666663
76,69839656,sett24_4,76,9,2000,1000,0.25,0.85,8,1,0.35,0.6,400,0.04,0.5,50.4,320.0,7.0,2.244994432064365,160.0,3.5777087639996634,3,-0.003174603174603165,2,-0.10000000000000002
77,41301365,sett24_4,77,200,2500,1250,0.6,0.05,5,8,0.3,0.65,500,0.46,0.5,810.7,814.04,436.33,34.18318299983195,21.807301529533632,23.190539019177628,2,0.42884680228328853,2,0.5423535111565688
78,61909632,sett24_4,78,5,1000,1000,0.95,0.3,4,8,0.9,0.35,200,0.28,1.0,966.6666666666666,133.33333333333334,132.66666666666666,4.642796092394707,94.28090415820634,93.81305287053017,2,-0.1632302405498255,2,-0.3333333333333333
79,97062672,sett24_4,79,15,4000,2000,0.65,0.35,10,6,0.95,0.8,800,0.08,0.5,1966.125,2054.75,1081.625,43.693356188326845,1734.3262921088408,932.3619116925573,2,0.1263821480893414,2,0.3075321098986345
80,16473462,sett24_4,80,7,500,500,0.4,0.6,6,9,0.95,0.3,100,0.34,1.0,169.0,75.0,24.75,6.123724356957945,43.30127018922193,14.306903927824496,2,-0.3333333333333333,2,-0.1666666666666666
81,49808308,sett24_4,81,7,2000,2000,0.4,0.9,6,8,0.7,0.05,400,0.34,1.0,374.75,300.0,24.75,20.04214309898021,173.20508075688772,42.868257487329714,2,0.24078107981951133,2,-0.1666666666666666
82,98711086,sett24_4,82,11,3000,3000,0.95,0.25,8,6,0.4,0.55,600,0.04,1.0,2848.1666666666665,1912.6666666666667,1814.1666666666667,14.701662793333579,1327.5492039426972,1260.1914426872697,4,0.44458724242813863,2,-0.11058741757758403
83,7665695,sett24_4,83,17,2000,2000,0.85,0.1,7,5,0.3,0.9,400,0.4,1.0,1700.4444444444443,38.44444444444444,31.555555555555557,20.017276488690747,74.00166831619573,58.780403217987,6,0.2560184044039105,2,0.012893944768076848
84,99211145,sett24_4,84,5,2500,2500,0.3,0.75,4,5,0.15,0.1,500,0.02,1.0,512.3333333333334,333.3333333333333,18.0,36.88119062912995,235.70226039551585,25.45584412271571,2,-0.423514676251157,2,-0.3333333333333333
85,67403039,sett24_4,85,5,2000,1000,0.75,0.6,4,10,0.5,0.3,400,0.22,0.5,879.3333333333334,266.6666666666667,178.0,39.60078562632593,188.56180831641268,127.50947677199004,2,-0.0034481129847436565,2,-0.3333333333333333
86,83234654,sett24_4,86,4,2500,1250,0.85,0.45,1,0,0.9,0.7,500,0.44,0.5,1250.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
87,58805507,sett24_4,87,4,3500,1750,0.95,0.15,3,6,0.45,0.1,700,0.32,0.5,1750.0,466.6666666666667,233.0,0.0,329.98316455372213,329.51176003293114,0,0.0,2,-0.3333333333333334
88,49104379,sett24_4,88,11,2000,1000,0.4,0.35,10,9,0.5,0.45,400,0.02,0.5,217.16666666666666,333.3333333333333,68.5,6.938219432166216,149.07119849998597,30.799080072842003,5,0.11434891325254887,2,-0.06666666666666662
89,29663572,sett24_4,89,13,500,500,0.5,0.35,7,10,0.45,0.65,100,0.46,1.0,199.14285714285714,127.71428571428571,59.142857142857146,6.401530429259451,146.03885420933534,67.83894492826073,2,0.10543540125213431,2,0.02083447250139433
90,19340987,sett24_4,90,10,3500,3500,0.95,0.15,4,5,0.15,0.7,700,0.48,1.0,3391.6,34.8,34.2,33.974107788137715,54.590841722765184,53.83084617577546,2,-0.011144995841419286,2,-0.14440030065499831
91,73895554,sett24_4,91,11,1000,500,0.35,0.45,10,8,0.5,0.15,200,0.36,0.5,74.0,166.66666666666666,5.0,5.259911279353167,74.53559924999298,5.291502622129181,4,0.05421686746987956,2,-0.06666666666666662
92,30072751,sett24_4,92,7,500,250,0.9,0.2,4,9,0.55,0.9,100,0.1,0.5,250.0,242.5,167.25,0.0,195.5511442052948,136.58216391608386,0,0.0,3,-0.37811108713985914
93,99245324,sett24_4,93,8,1000,500,0.1,0.45,7,5,0.35,0.35,200,0.1,0.5,0.5,150.0,0.25,0.8660254037844386,86.60254037844386,0.4330127018922193,2,-0.16666666666666663,2,-0.1666666666666666
94,1657008,sett24_4,94,4,3500,1750,0.2,0.8,1,3,0.6,0.55,700,0.38,0.5,86.66666666666667,0.0,0.0,50.33443707399096,0.0,0.0,2,-0.41332631640499373,0,0.0
95,79261796,sett24_4,95,15,2500,2500,0.8,0.4,10,0,0.3,0.85,500,0.12,1.0,2008.875,1238.375,996.625,28.117776850241913,1123.1854185195782,902.9187307698296,2,0.21847763789798214,2,0.29276033646279914
96,60214553,sett24_4,96,7,3000,1500,0.45,0.9,6,10,0.85,0.5,600,0.3,0.5,763.5,450.0,125.0,116.75294428835618,259.8076211353316,73.90196208491355,2,-0.3238606143970656,2,-0.16666666666666663
97,41076504,sett24_4,97,4,3000,3000,0.9,0.4,2,3,0.35,0.8,600,0.24,1.0,2684.0,200.0,177.66666666666666,32.69046751985457,282.842712474619,251.2586095816199,2,0.024329382407985028,2,-0.3333333333333333
98,183576,sett24_4,98,6,1000,500,0.55,0.5,5,1,0.3,0.45,200,0.22,0.5,295.3333333333333,133.33333333333334,39.333333333333336,16.679994670929073,94.28090415820634,28.110891523077356,2,-0.41001064962726325,2,-0.3333333333333333
99,92350222,sett24_4,99,4,3000,1500,0.15,0.85,1,7,0.2,0.6,600,0.42,0.5,20.666666666666668,0.0,0.0,4.027681991198191,0.0,0.0,2,-0.2716894977168949,0,0.0
100,53763507,sett24_4,100,6,4000,4000,0.7,0.8,5,1,0.15,0.5,800,0.02,1.0,2987.6666666666665,533.3333333333334,436.3333333333333,351.905606030304,377.12361663282536,308.54749319279125,2,-0.33131994303170176,2,-0.3333333333333333
101,67268545,sett24_4,101,11,2500,2500,0.6,0.5,10,3,0.35,0.45,500,0.36,1.0,1489.0,416.6666666666667,286.0,20.848661028149188,186.33899812498245,128.02864262864514,4,0.1878834355828221,2,-0.0666666666666667
102,79765048,sett24_4,102,6,4000,4000,0.7,0.5,5,7,0.2,0.45,800,0.02,1.0,2924.3333333333335,533.3333333333334,426.3333333333333,332.5821535934977,377.12361663282536,301.50990402012036,2,-0.39386585072663793,2,-0.3333333333333333
103,22132968,sett24_4,103,4,2000,2000,0.45,0.2,2,2,0.3,0.25,400,0.18,1.0,741.3333333333334,133.33333333333334,54.666666666666664,37.36605708691007,188.56180831641268,77.3103414097292,2,-0.4636850761313599,2,-0.3333333333333335
104,27782661,sett24_4,104,9,3500,1750,0.8,0.95,8,8,0.4,0.35,700,0.32,0.5,1722.0,560.0,393.8,42.24215903573112,280.0,208.33857060083713,4,0.08787267428827618,2,-0.09999999999999996
105,97439006,sett24_4,105,10,500,250,0.85,0.85,9,1,0.95,0.45,100,0.18,0.5,250.0,80.0,65.8,0.0,40.0,33.120386471175124,0,0.0,2,-0.10000000000000002
106,9871347,sett24_4,106,4,2500,1250,0.5,0.3,1,1,0.5,0.85,500,0.36,0.5,429.0,0.0,0.0,51.15336417740935,0.0,0.0,2,-0.4968152866242039,0,0.0
107,6805538,sett24_4,107,4,2500,1250,0.35,0.15,1,7,0.4,0.4,500,0.3,0.5,152.66666666666666,0.0,0.0,36.64544840616484,0.0,0.0,2,-0.37619284020078336,0,0.0
108,84101475,sett24_4,108,4,500,250,0.05,0.85,2,5,0.7,0.6,100,0.34,0.5,2.0,33.333333333333336,0.0,1.4142135623730951,47.14045207910317,0.0,2,-0.3333333333333333,2,-0.3333333333333335
109,2107911,sett24_4,109,4,500,500,0.95,0.85,2,5,0.45,0.5,100,0.44,1.0,474.3333333333333,33.333333333333336,31.666666666666668,8.73053390247253,47.14045207910317,44.78342947514801,2,-0.4761904761904759,2,-0.3333333333333335
110,19288542,sett24_4,110,30,3500,3500,0.45,0.25,10,7,0.9,0.7,700,0.34,1.0,738.0666666666667,50.2,11.333333333333334,101.25905172158959,49.644335024250246,11.74544829095746,2,0.5508032749981867,2,0.4063989785871177
111,58213187,sett24_4,111,5,3500,1750,0.6,0.1,4,9,0.85,0.05,700,0.3,0.5,1603.3333333333333,466.6666666666667,152.0,120.43901176759778,329.98316455372213,214.96046148071045,2,-0.005681092812460406,2,-0.3333333333333334
112,73423198,sett24_4,112,10,2000,2000,0.8,0.4,5,10,0.3,0.95,400,0.3,1.0,1597.8,402.4,314.6,24.63655820117737,597.9011958509533,467.3682060217618,3,0.32215632002108857,2,-0.0999967551162306
113,25371639,sett24_4,113,5,1500,1500,0.55,0.5,4,0,0.1,0.55,300,0.48,1.0,852.0,200.0,111.33333333333333,107.72495842035246,141.4213562373095,80.57019024152515,2,-0.4033722065835584,2,-0.3333333333333333
114,14687786,sett24_4,114,11,500,500,0.55,0.65,10,10,0.6,0.95,100,0.22,1.0,208.33333333333334,83.33333333333333,39.0,6.1553951042064625,37.26779962499649,17.549928774784245,4,0.18572825024437914,2,-0.06666666666666662
115,74498765,sett24_4,115,4,3500,3500,0.05,0.15,2,3,0.9,0.8,700,0.38,1.0,19.0,309.3333333333333,6.333333333333333,22.015146301277824,359.8752870401387,8.259674462242579,2,-0.38376891334250346,2,-0.401796397595957
116,41675186,sett24_4,116,4,4000,4000,0.3,0.45,2,3,0.3,0.6,800,0.42,1.0,413.3333333333333,266.6666666666667,36.333333333333336,20.725722075613085,377.12361663282536,51.383092766222454,2,0.12295223314364588,2,-0.3333333333333335
117,1073520,sett24_4,117,6,3500,3500,0.6,0.45,5,7,0.75,0.25,700,0.08,1.0,1982.3333333333333,466.6666666666667,302.0,64.24086619036896,329.98316455372213,213.73503846273465,2,-0.47185576077396674,2,-0.3333333333333334
118,72184704,sett24_4,118,9,2000,1000,0.9,0.65,8,4,0.15,0.45,400,0.24,0.5,1000.0,320.0,256.8,0.0,160.0,128.72824087976966,0,0.0,2,-0.10000000000000002
119,33758356,sett24_4,119,29,3000,3000,0.35,0.4,5,1,0.95,0.6,600,0.16,1.0,450.26666666666665,802.2,231.2,107.92310019433076,600.9648020752408,210.30714047158108,2,0.5505558387747024,2,0.7128167924113287
